node_id	node_kind	node_sha256	verdict	source_record	rationale
CHEBI:34768	external_reference	d406298353438df5da1d40e8e15fb14e93eac8bf5dd7bcf3431d6c7cefefb0db	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3478	external_reference	ad2e6ee39f075208db4189846d648b28376a78128064bc11cdd26ccb8b208a7b	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3479	external_reference	53ca61f8cd2759eb8532422c799c11411259b2c78990e9075984db5895a5b0da	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3480	external_reference	25a6b1d5d68961a5fa259ec28912ae526008848aca5319259e77c459ca06e0ba	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3483	external_reference	6706df79ec9378f575bacce18e8bfd43f84c0c0d054ec4887ccae3963f1c53fe	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:34887	external_reference	10023c619a3723e91e0d8337eb747a5b5268f8c6a5237343f1578edb816a43a4	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3489	external_reference	8f76e9a84e5ea79492c898588f305b114313a8e2a9e5f835a277ed6a2245a134	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3493	external_reference	18ec957ea890fe210b69e21c03d03a10ff904a273b20311cfadcbcd65f9f1f2a	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:34948	external_reference	b762bfc0c750e6bf584a628f34608b20c992926fe86d4fc2f35db693ff06ea33	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:34978	external_reference	1cb98b5b37485bb60da2a466b755033572698d17baa6094fd87e58573a65a1a8	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3498	external_reference	00c82f3e5e90fc85b92a138bf0595a25e7c61d2fa177a067517f4b4cb2978dbe	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3499	external_reference	a0f86ab2d41456b734757c387e32642b3dee49f6114873d91f4b3f14c096ed09	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:35006	external_reference	80713213212387d4fe3412912eb259c9e320272b1bae842edab27544c9cd0740	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3501	external_reference	1b082444cc9fd1858236c6fd54b84e0919dc7aa34fc894ef93a0ead97987421f	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:35017	external_reference	481cc99cef0fb35253f64195ae3b717bf7debcd5998e3d5aeb507df42a601baf	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:35020	external_reference	cc572ebab2a717a39416f3bc370778474bab4289abfbb405c333af913fbcf190	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3504	external_reference	cf7d1384e45dc9b6d7100116fa6a0705011e85abc587e326125084386baf53e2	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3506	external_reference	01774f95afb11c6ae3f731798be2333afdb88c9b0c16f6e69eb7dd292116670c	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3508	external_reference	11d26d18d84d0618f624ecd7d70782cd64923bc606c1d6bcd46b4cbef0597d45	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3514	external_reference	f4c4be9c7c6bfb20d2928e9ab2808d6822989ada3eca62966506f8831bdd5e85	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3515	external_reference	ba21a7f63d51a1790ab881662ad2f1b2d434faf26289ba9c0b96f401b692109b	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3517	external_reference	0ee1378a904e2d45b0ed2c2b9f24a65fe7ac158af5d407dff7d65d07f00f7c32	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:35175	external_reference	32ba2ea7fb7e481b866f730869e52a02f79964a0733b5f140d8f72c4a1bc03aa	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:35176	external_reference	8600245bbb99090fd91944e0f10e14290576f888ad77f794a12e2a645ece47a2	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:35195	external_reference	d4e8edebb26169ea60e47926572009903ac937ca9e3e41d0927f5a5ebfd0827e	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:35235	external_reference	7b4a3fa62580578095bfa5b18f5c1eba43cc700baf53ef4f0d09c4a7e9905907	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:35273	external_reference	9ef9a15c967d4cad382c9b52b544b7d2dc1d47724091f0f434380a4fd9de5afc	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3528	external_reference	029e6a222e0794c1337a002097f8d7152dba14d93243c22b283e88b5fc4ad2d1	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:35298	external_reference	ecc915f22f353736eab3e11e6501d3ca9674b9048122c0ad15308816742b3822	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3534	external_reference	99fb6c61030c0861eaf83b64271997181c4423a3387394a03dde17c5672733b0	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:35358	external_reference	85d4a8f544b6f466cf0a98e463ddf9a3802618e44b0df642da7318f6d8e93eeb	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:35366	external_reference	fd30ca9baf929a6f99a0304577d52793efddee5884a9ac045bcf13db48927991	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3537	external_reference	1c33376b425a5acdc600293330d47f54a034fba692bbeed4a7175a56fb3ee61b	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:35418	external_reference	923f64895df3a86acbaf29e26c9dd552dcc3984b1ac48a676be888965e854057	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3542	external_reference	f142df5d264035bb72258f088fa53e139cb79ba1155b9445bb3e7277d0a0eec8	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:35458	external_reference	3e0b4824049708e8f9dc15777f0f19cbd94cde2ac9574eb5489a636fa95709c0	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3547	external_reference	2ed3ac47772927f9e72d287c087873b8f5b679f794fff55e595ef35b7386b44a	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:355510	external_reference	f213262454970b332f7bcbe2ed331b41be4bfefac3b5aa1a35767730dd3b27bb	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:355715	external_reference	e3519f798e67ae7dfdb02c21a07c302c09c71e2479ac59653dbc2cc53586c428	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:35607	external_reference	0dde38c7046d37b8f085f193c45c4508340d4a2cff2edf4b77542bf7fac95086	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:35619	external_reference	5cf75aa60965e8636f9df4076a0e97edeff1baa75eb1e24b2ebcec8b2d8e725b	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:35621	external_reference	52071da8d001632cd8584abab78e79f63250a5a0d1a88b63084d35c82cfff8d5	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3567	external_reference	36041d619fc3955531e94dcfebc54a9f8b12de51cb6118b36e36511d58a9b712	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:35687	external_reference	68a03b3698b5b437c583272ec6c62d2964cecec2fa6492fd115187594743e764	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:35696	external_reference	e0620d754453b98755f3aa5c96699afe1e64468e35052e40398bc536048fa256	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:35697	external_reference	fb72a256f7a8650364d1b7962fa4f2296e11fa3e1ed7f10d46b74d2ebfade269	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:35702	external_reference	a454f93b823a5785f478421f9c37bd7823845f3b65d7b8fa3031923e6816fd1c	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:35704	external_reference	460dac553515f894163ac52912f6d3d8a296c3e7b37591c5637c5019a1ede2d3	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:35720	external_reference	5f196edbaeb5e31083e6a90807b041058f92cf3dd4f4ca686862438fade6a680	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3580	external_reference	e21ece26e252df208c403f58db70d295370421ad30f48c091dae92f424f0fca9	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:35825	external_reference	8c4736c52f83950edbf1b79e81c11abb6ae7f6ff629ae66d7186a3c39f8b6bb8	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:35860	external_reference	49f3c7f976442b5f7fd81389d7bf5304873bdbd624849f402af7dec17fe92041	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:35932	external_reference	b64b212b613b4db3fc470addec340b426b42ce2fe40f3aece9a4ccf749208528	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:36018	external_reference	6f964d612e947ef3f4adaf2ca551210e184bed78851b703a6f566d192d04190a	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:36020	external_reference	e9a2b4172b6ee2cdecc1c82fbf6d3937ac6290e2f16175197ef0fb8bf02cc349	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:36026	external_reference	1cf6ead0c0a5d8d5e26366b17e7120e754d90874f6c5db8f28f89e010f51f545	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:36062	external_reference	93923f0bb567a7b311d88186359c5069c398444f7031161a8e6b631711983e23	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:36218	external_reference	9d45139c1b23035d74b739201a623de1c8b5719e9d4ea818a38b4ff1295d877d	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:36226	external_reference	90abdf086f1436421cacaaecf9f63fdbe10c2f65c2d6e37fc754992955444ced	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:36241	external_reference	5dafe1b504eca67d47ea9a11bee1aea9088f89081b52bc25f383d609dc64611d	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:36257	external_reference	d2d150527d77d4c496706223b59345eb44c47d896629c8db12f41fe4f7fd636f	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:36272	external_reference	bcfc809d857375b98cd860c0d3cf4bd68b6faccf7110817be287e46f1264979a	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:36281	external_reference	7db6809d939dcf3d36cb241c590e01249ea9abf7a795d4bc287d3171f91d05db	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:36336	external_reference	8a16d3c508073f7bbfae79da3c1c624c425e3f2328963de252936e9b6d6d343b	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:36361	external_reference	11ce66fbfba87f41e10b2ee116fd04df594d37a3833959f5640f348f2c558a48	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:36383	external_reference	fcfc2f2aef40ec471a40c13fa564aa84101d36f56e1b7674f19b126a8666dd8a	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:36385	external_reference	4bb96475d39418dbe3b6c7d0bc5d211629880d06f8279e68613baf5888f1c7af	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3649	external_reference	e7d2627092623e46e7fab6365ef97d5cf47f26c5877292d74be30fa7fa68a015	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:36592	external_reference	502bfaedf7c7a5a77bceedeb70ca36b4101d1b47250ea19db406d3e235178141	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:36655	external_reference	a6f3c289abf211bd434d68c919dc12da3abb18bddcafa5ddb171dd23d0f575f5	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:36751	external_reference	ba15d7199e8983fb759e86c49fd43fb5c34d6e3896c25b6b614a5410f512bcd9	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3686	external_reference	be3147d0efb21f2148b4483088337b0762ce145a2f6427442a8ee2603d4f1209	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3687	external_reference	cb5131762d57a8928863da237a5bedbe9663972f720f6e7d0c9cd7932c4b28c3	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:36946	external_reference	2c4c29cca5efcbbc3947e117bb04d8643aee376184c2705812612bd17dc160c9	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:37023	external_reference	5d90410b98ad28ea982d834df3bd8d30a61c4a78d08af7fcbcbd4a56e936f24f	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:37035	external_reference	c399cda0eb326d502aff456ac67170d36533376d30db77df1f9166c65be05000	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:37054	external_reference	197ecd46ee86465db369c44aa87955cb216f3fc37c67222c674a09e029b71f25	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:37070	external_reference	19bcb1bd15f20bc090e20d55aef9f90afd539850c27bbcfdc07d37a3fddd6624	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:37081	external_reference	be9daf07ab712713b19c0f0c3a283bc318a5d1c7c7c9b4a9da05e122d8141aed	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3716	external_reference	3c8db715d5b84e29e48eed4b6d11d0feeeacff135deef18b5780d626e215c6ce	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:37166	external_reference	3d75efa4c23124f6531cf30f8b32b549fb9063fda253d61b13eddea1f6eca2bd	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:37187	external_reference	f0e1a9ba51c0ba00758c57537e74e44e42908d2f55984b6a06a9433041cc0127	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3732	external_reference	fcbdf605d130607e8a37581f8090069bd8ac6f23368c035a3ec22e54cff2ec37	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:37397	external_reference	b8481a242b83b68fc76f6c628afde518ef4d2c7a7f25b20066f129f5af794902	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3745	external_reference	0376e6526aa0c1a1944ee0986c011d43a5fcc48f393304e5e489686f6f99374e	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3749	external_reference	6fa80ee2776edf201cc7928bd3a6ae008b79ebdd75dab0a604a8f70572bca792	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:37492	external_reference	6823b7693298aa9c544224ddaa32c50217efa5647053f41d5d65d467a0ba4283	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:37583	external_reference	8c2e83a3dbb136ac87dcb76474dcff979ed4e0907fef4294df1e677babe668c4	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:37585	external_reference	512d4cea1c0d7344a5a1ab2ab08aa369fce441d81f2a3b6a7f7fa6911d57ce46	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:37618	external_reference	3b5e2d8788e939ebdab623b14e370d6e4978dc04d137dc385ed3b64eb648c85e	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3764	external_reference	fe2e31bfcf0a2c0cadd2c7f606b72d0ba904a85299f5e59879caa577e4483ac7	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:37657	external_reference	cb936645ee5fec1abff63d31c3220c7d6ce20159ac2784742465be858f862a55	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:37671	external_reference	abba93abed3378a9a04ea02da7430a085209d46bb20ce75b798814558bd3a326	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:37684	external_reference	c093bcd4fab5d36e375b641aa0e67a7ceea0ab839cefdd7e6bb558ff49d98947	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3770	external_reference	e844c650e6c868b036446c213f8c8618b365ecd511d4530c105b749e74420027	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:37868	external_reference	199cf517fe2ce9dc1f21039e21f04301951bc412c935e1f11682bf88616b650d	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:37923	external_reference	00c05f6cbb18b447101ba7ecced81d5219d3a08771d6c38066a2545526ae6a7c	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:37951	external_reference	3d3ce488f73cd9412d6ce14179efa944b7d46df553fce61a176abefecded7b37	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:37966	external_reference	a54d72e69d2f38b9f93a9f22facd2ededc3715b46f8cf33db9b443dbc1347ae4	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:38028	external_reference	81381875f773afbaa1e38d466070b9655d8427172d6eae737b285953f4526ba5	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3815	external_reference	64dd92731f4b5ea2b7f2b9fd4b11b27efc728035f4c84892487d9ae399d92d2a	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:38167	external_reference	6d598f9785182f1fa0d3984a256c4e48827317de5f7357aff721e94694999b5d	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:38267	external_reference	966ac5e3364a304a8fbbeb581a77ad5441b141e306be5cffc463fbdc08be5ff9	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:38291	external_reference	968d3add62c3e85df70f18f51ec9d5ea425dcd56f1cf0222cc529937c1490d2c	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:38319	external_reference	f8ad1cc877d51fcc10ef590fbe29e3d594da7c9a54e42bdf490e14482bd4d951	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:38366	external_reference	542513beb42c8cb04a41e9cdb2333a547bae1fb17f685e05987854786a4ef391	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:38473	external_reference	9f879139b70c4b1a3dded760f26035544e58f4c759a96272fa6651778bf58a7f	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:38699	external_reference	17b808c3c8212ab6dfee0dece1c993cfeb488ccf2699852b56bc4601574110b9	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:38892	external_reference	22e6737d002765336c366271f76537e404d470ad5ee613ffd90b93c000fd6607	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:39005	external_reference	46dc0a4dbc5bf9a2a01a6ec02fd20f4bbda71006afa8bbeed60b40bdd12bbf43	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:39010	external_reference	da9cae18ebddfb22ddf4aa5659780d98f33f9a0b2561896f3c74e9c895845b0c	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:39033	external_reference	97c9e645d99f4f4f8c74215059cbe68202f00d8c76e7fa3d4b9cff81fabea79e	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:39035	external_reference	18ab83d2dad0760579fcee437f9884c71a87d9e66f37b277159c84d3844d637b	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:39054	external_reference	e831d56c6e013e6bc4cc692de87dcb9285ce7bae1c6966d19040ac6c37cd1a3e	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:39060	external_reference	98c7f87afcea3611a7fa95049531151b73b0b389f5358c95c2e127461dd75acc	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:39074	external_reference	e8de9749e1aab286ea741b005ae7bfe82e2318b44ffa7c3aa113f2b90ecdc8a5	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:39106	external_reference	297d3bada16cd062b3c8860e10d19f891a189ada6d5f916862d598cd12dadb5b	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3914	external_reference	139e2e49c4481d28d40205bf14ba3c0ec1cf694c7cacc577cd930cdaaf31285c	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:39150	external_reference	a04b84e0b673744f9d54065cef68ae25a188bf9d95d9b683da6251bf8af1e955	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:39207	external_reference	267521bf24013719b1a7cd8a1bdc3797b2e0a10392e8fa4e46a2e977eaa56ab4	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:3962	external_reference	011f01e740df50390ba6a909a844fa1b4611704959644029a238586fb711f456	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:39912	external_reference	51803530b2f14582da0576a7e4bb9ff9dbedd99f27ac79d0963a8a438f1aa4d5	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:40009	external_reference	a191e157e810dff17a22fef8ab48508f66edc6b8b6e5f5eb61046fc0e91d6ee2	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:40035	external_reference	731cfeefe8f43ee006d0d9bb3096ad94b888ba81e882cc81f7688aa3ed0edb3d	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:4021	external_reference	ea2a9ba6c252e23f30f6e4eeaeb5d06494b43edd0ff044b48cf72c90595e878f	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:40279	external_reference	9b163873692627382f2191a8a036c55fbb761a8e464c55a08d26215a9b5b506b	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:40303	external_reference	6d9a4182466b919f8b609984822384b795f384fe3dadccc8d3d5cbbaaa8a830e	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:404903	external_reference	c0eb893f313e266c21fed7af08c7df20dfaa3474a8751988742095849e27c15d	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:4055	external_reference	250d1c4ff381c2b36d53ef8dd31e23466c061fcbece6ce3274da6c81d5a3ecc2	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:4056	external_reference	18f0139ab0abce173300f8ae05cca3b9d77d2dd2bca6002dcb2aef1cda67a948	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:40585	external_reference	a6c80250dcc7dc9a8ce88287c0d6f65292d22bcba48f5e6691b1685902cfd309	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:40957	external_reference	ea1039737678d00ff9c3916736864fb3172aa648012abfe1fea0c70ab3206def	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:40968	external_reference	28e3823551d4f033217bf5779dd7789eb135a43205146f9b921deb7bea9f5122	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:41131	external_reference	cb433bf973eb4a89422bc306c679a902bd56ed982d000b52b17c4c00a74ecb8a	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
CHEBI:41189	external_reference	a134b2fda87965560964f3023cf5bed88a43ddedafba88f13789bf3461915bfa	reference_only		MIM-supplied reference and labels, without a fresh authority identity/category claim; associated assertions have separate review dispositions.
