path	verdict	severity	reviewed_at	report	notes
data/ingredients/mapped/Ammonium_Sulfamate.yaml	pass	none	2026-09-16T08:08:44Z	reports/yaml_record_review/Ammonium_Sulfamate.md	The exact CHEBI identity, CAS, chemistry, row-review confirmation, SSSOM row, aggregate copy, and zero CultureMech memberships pass.
data/ingredients/mapped/Ammonium_Sulfide_Solution.yaml	needs_curation	major	2026-09-16T08:08:44Z	reports/yaml_record_review/Ammonium_Sulfide_Solution.md	The CAS identity, broader MeSH parent, exact registry SSSOM rows, and aggregate pass, but the reducing-agent role is provisional and the stored PubChem CID no longer matches the CAS-resolved identity.
data/ingredients/mapped/Ammonium_Sulfite_Monohydrate.yaml	pass	none	2026-09-16T08:08:44Z	reports/yaml_record_review/Ammonium_Sulfite_Monohydrate.md	The hydrate-specific CAS identity, broader MeSH parent, exact registry SSSOM rows, hydrate review, aggregate copy, and zero CultureMech memberships pass.
data/ingredients/mapped/Amoxicillin.yaml	needs_curation	major	2026-09-16T08:08:44Z	reports/yaml_record_review/Amoxicillin.md	The exact CHEBI identity, CAS, ChEBI synonym, row-review confirmation, SSSOM row, and aggregate pass, but MicrobeDecoder/BacDive occurrences are missing and the selective-agent role is provisional.
data/ingredients/mapped/Amphomycin.yaml	pass	none	2026-09-16T08:08:44Z	reports/yaml_record_review/Amphomycin.md	The exact CHEBI identity, MicrobeDecoder occurrence, review approval, chemistry, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Amphotericin_A.yaml	needs_curation	major	2026-09-16T08:11:33Z	reports/yaml_record_review/Amphotericin_A.md	The exact MeSH identity, SSSOM row, and row-review disposition pass, but the selective-agent role is only a computational name-pattern inference.
data/ingredients/mapped/Amphotericin_B.yaml	needs_curation	major	2026-09-16T08:11:33Z	reports/yaml_record_review/Amphotericin_B.md	The exact CHEBI identity, CAS, chemistry, memberships, row-review confirmation, and SSSOM row pass, but a liposomal formulation is exact and CultureMech metadata remains in synonyms.
data/ingredients/mapped/Ampicillin.yaml	needs_curation	major	2026-09-16T08:11:33Z	reports/yaml_record_review/Ampicillin.md	The exact CHEBI identity, CAS, chemistry, memberships, source-backed selective-agent role, row-review confirmation, and SSSOM row pass, but CultureMech role/property metadata remains in synonyms.
data/ingredients/mapped/Ampicillin_Sodium_Salt.yaml	needs_curation	major	2026-09-16T08:11:33Z	reports/yaml_record_review/Ampicillin_Sodium_Salt.md	The CHEBI identity and merge tombstone exist, but the rejected duplicate remains in the mapped aggregate with a provisional role and an unreviewed cross-record baseline against Na-ampicillin.
data/ingredients/mapped/Amygdalin.yaml	pass	none	2026-09-16T08:11:33Z	reports/yaml_record_review/Amygdalin.md	The exact CHEBI identity, MicrobeDecoder occurrence, review approval, chemistry, SSSOM row, aggregate copy, and narrower sibling separation pass.
data/ingredients/mapped/Amylopectin_From_Maize.yaml	pass	none	2026-09-16T08:14:22Z	reports/yaml_record_review/Amylopectin_From_Maize.md	The local source-qualified identity, broader amylopectin parent, exact local SSSOM rows, CAS, aggregate copy, and zero CultureMech memberships pass.
data/ingredients/mapped/Amylose_From_Potato.yaml	needs_curation	major	2026-09-16T08:14:22Z	reports/yaml_record_review/Amylose_From_Potato.md	The CAS amylose lookup, chemistry, ChEBI synonym, row-review disposition, SSSOM row, and aggregate pass, but the potato-qualified record still uses exact unqualified amylose and a provisional carbon-source role.
data/ingredients/mapped/Anabasine_Hydrochloride.yaml	pass	none	2026-09-16T08:14:22Z	reports/yaml_record_review/Anabasine_Hydrochloride.md	The CAS primary identity, broader NCIT parent, PubChem chemistry, exact CAS and local SSSOM rows, row-review disposition, aggregate copy, and zero CultureMech memberships pass.
data/ingredients/mapped/Anaerobic_water.yaml	pass	none	2026-09-16T08:14:22Z	reports/yaml_record_review/Anaerobic_water.md	The ENVO anoxic-water grounding, exact-synonym evidence, 2 residual CultureMech occurrences, restored SSSOM provenance, and aggregate copy pass.
data/ingredients/mapped/Andirobin.yaml	pass_with_minor_issues	minor	2026-09-16T08:14:22Z	reports/yaml_record_review/Andirobin.md	The direct CAS fallback, exact CAS SSSOM row, row-review disposition, aggregate copy, and zero CultureMech memberships pass, but PubChem now resolves the CAS and chemistry remains unpopulated.
data/ingredients/mapped/Andrographolide.yaml	pass	none	2026-09-16T08:17:18Z	reports/yaml_record_review/Andrographolide.md	The exact CHEBI identity, CAS, formula, exact ChEBI synonym, row-review confirmation, SSSOM row, aggregate copy, and zero CultureMech memberships pass.
data/ingredients/mapped/Anethole.yaml	needs_curation	major	2026-09-16T08:17:18Z	reports/yaml_record_review/Anethole.md	The generic anethole mapping and structure pass, but the stored CAS belongs to trans-anethole and the record exports that narrower isomer CAS on the broader CHEBI parent.
data/ingredients/mapped/Angolamycin.yaml	needs_curation	major	2026-09-16T08:17:18Z	reports/yaml_record_review/Angolamycin.md	The exact MeSH identity, SSSOM row, and row-review disposition pass, but the selective-agent role is only a computational name-pattern inference.
data/ingredients/mapped/Angustmycin.yaml	needs_curation	major	2026-09-16T08:17:18Z	reports/yaml_record_review/Angustmycin.md	The synonym-match grounding to psicofuranin, chemistry, absorbed MicrobeDecoder source, row-review disposition, SSSOM row, and aggregate pass, but a KGX produces statement remains in synonyms and the selective-agent role is provisional.
data/ingredients/mapped/Anhydrotetracycline_Hydrochloride.yaml	needs_curation	major	2026-09-16T08:17:18Z	reports/yaml_record_review/Anhydrotetracycline_Hydrochloride.md	The exact CHEBI identity, chemistry, exact structural synonym, row-review confirmation, SSSOM row, and aggregate pass, but the selective-agent role is only a computational name-pattern inference.
data/ingredients/mapped/Anisodamine_Hydrobromide.yaml	needs_curation	major	2026-09-16T08:21:03Z	reports/yaml_record_review/Anisodamine_Hydrobromide.md	The NCIT hydrobromide term resolves, but the active CAS, PubChem CID, and chemistry describe base anisodamine rather than anisodamine hydrobromide.
data/ingredients/mapped/Anthracene.yaml	pass	none	2026-09-16T08:21:03Z	reports/yaml_record_review/Anthracene.md	The exact CHEBI identity, formula, structure, raw MicrobeDecoder source occurrence, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Anthracycline_Antibiotic.yaml	pass	none	2026-09-16T08:21:03Z	reports/yaml_record_review/Anthracycline_Antibiotic.md	The exact ChEBI class identity, raw MicrobeDecoder class occurrence, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Anthranilamide.yaml	pass	none	2026-09-16T08:21:03Z	reports/yaml_record_review/Anthranilamide.md	The CAS-backed CHEBI 2-Aminobenzamide identity, formula, structure, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Anthranilic_Acid.yaml	needs_curation	major	2026-09-16T08:21:03Z	reports/yaml_record_review/Anthranilic_Acid.md	The exact CHEBI identity, CAS, formula, exact synonym, SSSOM row, and aggregate copy pass, but the amino-acid-source role is only a provisional ChEBI-ancestry inference.
data/ingredients/mapped/Antimonate.yaml	needs_curation	minor	2026-09-16T08:24:40Z	reports/yaml_record_review/Antimonate.md	The exact CHEBI synonym match, formula, MicrobeDecoder occurrence, SSSOM row, and aggregate copy pass, but the top-level notes still describe the old unmapped state.
data/ingredients/mapped/Antimycin_A.yaml	needs_curation	major	2026-09-16T08:24:40Z	reports/yaml_record_review/Antimycin_A.md	The exact CHEBI identity, CAS, formula, exact synonym, SSSOM row, and aggregate copy pass, but the selective-agent role is only a provisional name-pattern inference.
data/ingredients/mapped/Antimycin_A3.yaml	pass	none	2026-09-16T08:24:40Z	reports/yaml_record_review/Antimycin_A3.md	The exact CHEBI identity, formula, raw MicrobeDecoder source occurrence, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Antipyrine.yaml	pass	none	2026-09-16T08:24:40Z	reports/yaml_record_review/Antipyrine.md	The exact CHEBI identity, CAS, formula, six kg-microbe synonyms, four CultureMech recipe memberships, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Aphidicolin.yaml	pass	none	2026-09-16T08:24:40Z	reports/yaml_record_review/Aphidicolin.md	The exact CHEBI identity, formula, raw MicrobeDecoder source occurrence, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Apidaecin_IB.yaml	pass	none	2026-09-16T08:26:44Z	reports/yaml_record_review/Apidaecin_IB.md	The exact MeSH synonym grounding, raw CultureBotHT label, kg-microbe node ID, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Apigenin.yaml	pass	none	2026-09-16T08:26:44Z	reports/yaml_record_review/Apigenin.md	The exact CHEBI identity, CAS, formula, exact synonym, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Apigenin_Dimethyl_Ether.yaml	needs_curation	blocker	2026-09-16T08:26:44Z	reports/yaml_record_review/Apigenin_Dimethyl_Ether.md	The record conflates the Apigenin Dimethyl Ether surface with methoxymethane and a PubChem CID for 4-(2-cyanophenyl)benzoic Acid.
data/ingredients/mapped/Apiole.yaml	pass	none	2026-09-16T08:26:44Z	reports/yaml_record_review/Apiole.md	The exact CHEBI identity, CAS, formula, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Apple_Juice.yaml	pass	none	2026-09-16T08:26:44Z	reports/yaml_record_review/Apple_Juice.md	The exact FoodOn identity, CultureMech residual grounding, occurrence count, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Apramycin.yaml	pass	none	2026-09-16T08:31:46Z	reports/yaml_record_review/Apramycin.md	The exact CHEBI identity, formula, structure, raw MicrobeDecoder occurrence, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Apramycin_Sulfate_Salt.yaml	needs_curation	major	2026-09-16T08:31:46Z	reports/yaml_record_review/Apramycin_Sulfate_Salt.md	The CAS and PubChem chemistry match ChEBI Apramycin sulfate, but the ChEBI relation is undergraded and the selective-agent role is only a provisional name-pattern inference.
data/ingredients/mapped/Arabinan_From_Sugar_Beet.yaml	needs_curation	major	2026-09-16T08:31:46Z	reports/yaml_record_review/Arabinan_From_Sugar_Beet.md	The CAS fallback rows are synchronized, but the FoodOn parent denotes the sugar-beet root rather than arabinan extracted from sugar beet.
data/ingredients/mapped/Arabinitol.yaml	pass	none	2026-09-16T08:31:46Z	reports/yaml_record_review/Arabinitol.md	The exact generic CHEBI identity, formula, raw MicrobeDecoder occurrence, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Arabinobiose.yaml	needs_curation	major	2026-09-16T08:31:46Z	reports/yaml_record_review/Arabinobiose.md	The CAS, PubChem chemistry, MeSH parent, and registry rows pass, but the carbon-source role is only a provisional name-pattern inference.
data/ingredients/mapped/Arabinogalactan.yaml	needs_curation	major	2026-09-16T08:35:24Z	reports/yaml_record_review/Arabinogalactan.md	The CAS-backed ChEBI identity and SSSOM row pass, but the carbon-source role is only a provisional ChEBI-ancestry inference.
data/ingredients/mapped/Arabinose.yaml	needs_curation	major	2026-09-16T08:35:24Z	reports/yaml_record_review/Arabinose.md	The exact CHEBI identity, corrected CAS, formula, CultureMech occurrences, and carbon-source role pass, but role/property strings remain in synonyms and the energy-source role is provisional.
data/ingredients/mapped/Arabinotriose.yaml	needs_curation	major	2026-09-16T08:35:24Z	reports/yaml_record_review/Arabinotriose.md	The CAS-backed PubChem and ChEBI structures, exact synonym, and registry rows pass, but the carbon-source role is only a provisional name-pattern inference.
data/ingredients/mapped/Arabinoxylan_Rye_Flour.yaml	needs_curation	blocker	2026-09-16T08:35:24Z	reports/yaml_record_review/Arabinoxylan_Rye_Flour.md	The active FoodOn identifier and SSSOM exactMatch denote rye flour rather than the arabinoxylan ingredient.
data/ingredients/mapped/Arabitol.yaml	needs_curation	major	2026-09-16T08:35:24Z	reports/yaml_record_review/Arabitol.md	The CAS-backed L-arabinitol identity, L-form synonyms, CultureMech memberships, and MicrobeDecoder merge pass, but the carbon-source role is only a provisional ChEBI-ancestry inference.
data/ingredients/mapped/Arbutin.yaml	pass	none	2026-09-16T08:38:06Z	reports/yaml_record_review/Arbutin.md	The exact NCIT identity, raw MicrobeDecoder occurrence, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Ardacin_A.yaml	pass	none	2026-09-16T08:38:06Z	reports/yaml_record_review/Ardacin_A.md	The distinct kg-microbe identity, NCIT Ardacin parent, registry SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Ardacin_B.yaml	pass	none	2026-09-16T08:38:06Z	reports/yaml_record_review/Ardacin_B.md	The distinct kg-microbe identity, NCIT Ardacin parent, registry SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Ardacin_C.yaml	pass	none	2026-09-16T08:38:06Z	reports/yaml_record_review/Ardacin_C.md	The distinct kg-microbe identity, NCIT Ardacin parent, registry SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Arecoline_Hydrobromide.yaml	pass	none	2026-09-16T08:38:06Z	reports/yaml_record_review/Arecoline_Hydrobromide.md	The exact CHEBI hydrobromide identity, CAS, formula, exact synonym, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Arginine.yaml	needs_curation	major	2026-09-16T08:40:20Z	reports/yaml_record_review/Arginine.md	The generic CHEBI identity, formula, structure, CultureMech occurrences, nitrogen-source role, and SSSOM row pass, but role/property strings remain in synonyms.
data/ingredients/mapped/Argon.yaml	pass	none	2026-09-16T08:40:20Z	reports/yaml_record_review/Argon.md	The exact argon(0) identity, CAS, formula, absorbed #Ar raw duplicate, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Aristolochic_Acid.yaml	pass	none	2026-09-16T08:40:20Z	reports/yaml_record_review/Aristolochic_Acid.md	The CAS-backed aristolochic acid A identity, formula, exact synonym, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Aromatic_Compound.yaml	pass	none	2026-09-16T08:40:20Z	reports/yaml_record_review/Aromatic_Compound.md	The exact CHEBI class identity, recovered kgm-metatraits raw surface, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Aromatic_Hydrocarbon.yaml	pass	none	2026-09-16T08:40:20Z	reports/yaml_record_review/Aromatic_Hydrocarbon.md	The active arene grounding denotes the aromatic hydrocarbon class exactly, and the old polycyclic-arene target is retired.
data/ingredients/mapped/Arsenate.yaml	needs_curation	major	2026-09-16T08:44:30Z	reports/yaml_record_review/Arsenate.md	The exact arsenate identity passes, but arsenite, pathway, and parenthetical instruction strings remain in YAML synonyms and SSSOM other.
data/ingredients/mapped/Artepaulin.yaml	needs_curation	blocker	2026-09-16T08:44:30Z	reports/yaml_record_review/Artepaulin.md	The CAS fallback points at a PubChem CID that lacks the Artepaulin name while current PubChem and ChEBI place Artepaulin on a different compound.
data/ingredients/mapped/Artificial_Sea_Salt.yaml	needs_curation	blocker	2026-09-16T08:44:30Z	reports/yaml_record_review/Artificial_Sea_Salt.md	The record exact-maps artificial sea salt to generic evaporated sea salt after a stem-substring upgrade that dropped the artificial qualifier.
data/ingredients/mapped/Artificial_seawater.yaml	pass	none	2026-09-16T08:44:30Z	reports/yaml_record_review/Artificial_seawater.md	The CultureMech residual record exact-maps to MICRO artificial seawater and keeps parenthetical recipe labels only as raw source surfaces.
data/ingredients/mapped/Ascomycin.yaml	pass	none	2026-09-16T08:44:30Z	reports/yaml_record_review/Ascomycin.md	The exact ChEBI ascomycin identity, structure, MicrobeDecoder source occurrence, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Ascorbate.yaml	pass	none	2026-09-16T08:51:40Z	reports/yaml_record_review/Ascorbate.md	The generic CHEBI ascorbate class, MicrobeDecoder source occurrence, CultureMech memberships, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Ascorbic_Acid.yaml	needs_curation	major	2026-09-16T08:51:40Z	reports/yaml_record_review/Ascorbic_Acid.md	The record mixes generic CHEBI ascorbic acid with the L-ascorbic-acid CAS and still carries role/property strings as synonyms.
data/ingredients/mapped/Ascosin.yaml	pass	none	2026-09-16T08:51:40Z	reports/yaml_record_review/Ascosin.md	The kgmicrobe.compound placeholder is intentionally retained after current and prior exact OLS searches found no external ontology identity.
data/ingredients/mapped/Asialofetuin.yaml	pass	none	2026-09-16T08:51:40Z	reports/yaml_record_review/Asialofetuin.md	The exact MeSH asialofetuin identity, mim-queue raw label, CultureMech memberships, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Asiaticoside.yaml	pass	none	2026-09-16T08:51:40Z	reports/yaml_record_review/Asiaticoside.md	The exact ChEBI asiaticoside identity, CAS, formula, structure, IUPAC synonym, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Asparagine.yaml	needs_curation	major	2026-09-16T08:56:02Z	reports/yaml_record_review/Asparagine.md	The exact CHEBI asparagine identity and hydrate rejection pass, but two CultureMech role/property strings remain in YAML synonyms.
data/ingredients/mapped/Aspartate.yaml	pass	none	2026-09-16T08:56:02Z	reports/yaml_record_review/Aspartate.md	The intentionally narrowed aspartate dianion mapping, MicrobeDecoder source occurrence, CultureMech memberships, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Astaxanthin.yaml	pass	none	2026-09-16T08:56:02Z	reports/yaml_record_review/Astaxanthin.md	The exact ChEBI astaxanthin identity, structure, MicrobeDecoder source occurrence, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Astromicin.yaml	pass	none	2026-09-16T08:56:02Z	reports/yaml_record_review/Astromicin.md	The exact ChEBI astromicin identity, structure, MicrobeDecoder source occurrence, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Atorvastatin_Calcium_Salt_Trihydrate.yaml	pass	none	2026-09-16T08:56:02Z	reports/yaml_record_review/Atorvastatin_Calcium_Salt_Trihydrate.md	The CAS-backed ChEBI atorvastatin calcium trihydrate identity, hydrate stoichiometry, structure, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Atrazin.yaml	needs_curation	blocker	2026-09-16T08:58:36Z	reports/yaml_record_review/Atrazin.md	The record exact-maps Atrazin to non-resolving CAS 1924-24-9 despite an existing CHEBI atrazine record.
data/ingredients/mapped/Atrop_Abyssomicin_C.yaml	pass	none	2026-09-16T08:58:36Z	reports/yaml_record_review/Atrop_Abyssomicin_C.md	The exact MeSH Atrop Abyssomicin C synonym mapping, merged duplicate, provisional role, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Auraptene.yaml	pass	none	2026-09-16T08:58:36Z	reports/yaml_record_review/Auraptene.md	The exact ChEBI auraptene identity, CAS, formula, structure, IUPAC synonym, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Aureothricin.yaml	pass	none	2026-09-16T08:58:36Z	reports/yaml_record_review/Aureothricin.md	The exact ChEBI aureothricin identity, structure, MicrobeDecoder source occurrence, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Avermectin.yaml	pass	none	2026-09-16T08:58:36Z	reports/yaml_record_review/Avermectin.md	The generic CHEBI avermectin class, MicrobeDecoder source occurrence, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Avidin.yaml	pass	none	2026-09-16T09:01:51Z	reports/yaml_record_review/Avidin.md	The exact CAS identity, MeSH parent mapping, registry SSSOM rows, and aggregate copy pass.
data/ingredients/mapped/Avocadene.yaml	pass	none	2026-09-16T09:01:51Z	reports/yaml_record_review/Avocadene.md	The exact ChEBI Avocadene identity, CAS, formula, structure, IUPAC synonym, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Avocadyne.yaml	needs_curation	major	2026-09-16T09:01:51Z	reports/yaml_record_review/Avocadyne.md	The exact ChEBI Avocadyne identity passes, but the CAS should be 24607-05-4 instead of non-resolving 34524-38-4.
data/ingredients/mapped/Avocatin_B.yaml	needs_curation	major	2026-09-16T09:01:51Z	reports/yaml_record_review/Avocatin_B.md	The exact MeSH Avocatin B identity passes, but its 1:1 Avocadene/Avocadyne composition is not modeled.
data/ingredients/mapped/Avoparcin.yaml	pass	none	2026-09-16T09:01:51Z	reports/yaml_record_review/Avoparcin.md	The exact NCIT avoparcin identity, NCIT source correction, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Azacolutin.yaml	pass	none	2026-09-16T09:06:25Z	reports/yaml_record_review/Azacolutin.md	The placeholder kgmicrobe.compound identity is intentionally retained after prior and current exact OLS searches found no CHEBI, MESH, or NCIT candidate.
data/ingredients/mapped/Azadirachtin.yaml	needs_curation	major	2026-09-16T09:06:25Z	reports/yaml_record_review/Azadirachtin.md	The exact generic CHEBI azadirachtin-family mapping passes, but CAS 11141-17-6 is form-specific and does not belong on the generic CHEBI:38473 record without a re-grounding decision.
data/ingredients/mapped/Azaserine.yaml	pass	none	2026-09-16T09:06:25Z	reports/yaml_record_review/Azaserine.md	The exact CHEBI azaserine identity, MicrobeDecoder occurrence, structure fields, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Azelaate.yaml	pass	none	2026-09-16T09:06:25Z	reports/yaml_record_review/Azelaate.md	The bare MicrobeDecoder azelaate label is correctly mapped to generic CHEBI:132955 rather than the narrower dianion.
data/ingredients/mapped/Azelaic_Acid.yaml	pass	none	2026-09-16T09:06:25Z	reports/yaml_record_review/Azelaic_Acid.md	The CAS-derived ChEBI nonanedioic acid identity, CAS, formula, InChI, SMILES, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Azithromycin.yaml	pass	none	2026-09-16T09:10:14Z	reports/yaml_record_review/Azithromycin.md	The exact CHEBI azithromycin identity, MicrobeDecoder occurrence, structure fields, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Azlocillin.yaml	needs_curation	minor	2026-09-16T09:10:14Z	reports/yaml_record_review/Azlocillin.md	The exact CultureMech residual grounding to CHEBI azlocillin passes, but ingredient_type and ChEBI chemical properties are missing.
data/ingredients/mapped/Azlocillin_Sodium_Salt.yaml	pass	none	2026-09-16T09:10:14Z	reports/yaml_record_review/Azlocillin_Sodium_Salt.md	The CAS-derived ChEBI azlocillin sodium identity, exact synonym, chemistry, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Azomycin.yaml	needs_curation	minor	2026-09-16T09:10:14Z	reports/yaml_record_review/Azomycin.md	The synonym-grounded CHEBI 2-nitroimidazole identity and chemistry pass, but the top-level notes still describe the stale pre-promotion unmapped state.
data/ingredients/mapped/Aztreonam.yaml	pass	none	2026-09-16T09:10:14Z	reports/yaml_record_review/Aztreonam.md	The exact ChEBI aztreonam identity, exact synonym, CAS, chemistry, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Azureomycin.yaml	pass	none	2026-09-16T09:12:21Z	reports/yaml_record_review/Azureomycin.md	The kgmicrobe.compound placeholder is intentionally retained; current OLS only finds narrower azureomycin A/B terms, not exact bare Azureomycin.
data/ingredients/mapped/B-Glucan_From_Oat.yaml	pass	none	2026-09-16T09:12:21Z	reports/yaml_record_review/B-Glucan_From_Oat.md	The CAS-derived ChEBI beta-D-glucan identity, polymer formula, carbon-source role, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/B-Mannan_Borohydrate_Reduced_Carob_Seed.yaml	needs_curation	major	2026-09-16T09:12:21Z	reports/yaml_record_review/B-Mannan_Borohydrate_Reduced_Carob_Seed.md	The CAS fallback identity passes, but pubchem_cid 870 and the stored structure describe amylotetraose rather than CAS 9036-88-8.
data/ingredients/mapped/BHI.yaml	needs_curation	minor	2026-09-16T09:12:21Z	reports/yaml_record_review/BHI.md	The local BHI named-medium identity, SSSOM row, and CultureMech exact-formulation reference pass, but top-level notes still describe the old unmapped state.
data/ingredients/mapped/Bacillomycin.yaml	needs_curation	major	2026-09-16T09:12:21Z	reports/yaml_record_review/Bacillomycin.md	The local Bacillomycin fallback is warranted because OLS only has narrower named variants, but active ontology evidence says only test canary and must be replaced.
data/ingredients/mapped/Bacitracin.yaml	pass	none	2026-09-16T09:14:50Z	reports/yaml_record_review/Bacitracin.md	The exact ChEBI bacitracin mixture identity, CAS, formula, selective-agent role, occurrence count, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Bacl2.yaml	pass	none	2026-09-16T09:14:50Z	reports/yaml_record_review/Bacl2.md	The exact ChEBI barium chloride identity, corrected CAS, formula, InChI, SMILES, trace-element role, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Bacl2_X_2_H2o.yaml	pass	none	2026-09-16T09:14:50Z	reports/yaml_record_review/Bacl2_X_2_H2o.md	The exact ChEBI barium chloride dihydrate identity, hydrate CAS, formula, InChI, SMILES, synonyms, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Bacteriochlorophyll_A.yaml	pass	none	2026-09-16T09:14:50Z	reports/yaml_record_review/Bacteriochlorophyll_A.md	The exact ChEBI bacteriochlorophyll a identity, Alpha raw synonym, structure fields, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Bacteriocin_Isk_1.yaml	pass	none	2026-09-16T09:14:50Z	reports/yaml_record_review/Bacteriocin_Isk_1.md	The kgmicrobe.compound placeholder is intentionally retained because Nukacin ISK-1 is only a related candidate, not a proven exact identity.
data/ingredients/mapped/Bacto-tryptone.yaml	pass	none	2026-09-16T09:16:44Z	reports/yaml_record_review/Bacto-tryptone.md	The exact MICRO tryptone identity, Bacto Tryptone aliases, protein-source role, occurrence count, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Bacto_Brain_Heart_Infusion.yaml	needs_curation	minor	2026-09-16T09:16:44Z	reports/yaml_record_review/Bacto_Brain_Heart_Infusion.md	The MICRO brain heart infusion mapping, protein-source role, occurrence count, SSSOM row, and aggregate copy pass, but top-level notes still describe the old unmapped state.
data/ingredients/mapped/Bacto_Peptone.yaml	pass	none	2026-09-16T09:16:44Z	reports/yaml_record_review/Bacto_Peptone.md	The exact MICRO peptone identity, curated synonym family, protein-source role, occurrence count, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Bacto_Soytone.yaml	needs_curation	minor	2026-09-16T09:16:44Z	reports/yaml_record_review/Bacto_Soytone.md	The rejected tombstone correctly points at the live Soy peptone representative, but kg_microbe_node_id still points at obsolete CHEBI:8150.
data/ingredients/mapped/Bacto_Tryptic_Soy_Agar.yaml	pass	none	2026-09-16T09:16:44Z	reports/yaml_record_review/Bacto_Tryptic_Soy_Agar.md	The MICRO tryptic soy agar identity, extracted complete-medium history, merged Difco synonym, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Bacto_Tryptic_Soy_Agar_Difco.yaml	needs_curation	minor	2026-09-16T09:19:41Z	reports/yaml_record_review/Bacto_Tryptic_Soy_Agar_Difco.md	The rejected tombstone correctly points at live Bacto Tryptic Soy Agar, but top-level notes still describe the old unmapped state.
data/ingredients/mapped/Bacto_Tryptic_Soy_Broth.yaml	pass	none	2026-09-16T09:19:41Z	reports/yaml_record_review/Bacto_Tryptic_Soy_Broth.md	The MICRO tryptic soy broth identity, extracted complete-medium history, merged Difco synonym, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Bacto_Tryptic_Soy_Broth_Difco.yaml	needs_curation	minor	2026-09-16T09:19:41Z	reports/yaml_record_review/Bacto_Tryptic_Soy_Broth_Difco.md	The rejected tombstone correctly points at live Bacto Tryptic Soy Broth, but top-level notes still describe the old unmapped state.
data/ingredients/mapped/Bafilomycin.yaml	pass	none	2026-09-16T09:19:41Z	reports/yaml_record_review/Bafilomycin.md	The kgmicrobe.compound placeholder is intentionally retained because the OLS candidates were specific variants, not exact identity for the family label.
data/ingredients/mapped/Bafilomycin_B1.yaml	pass	none	2026-09-16T09:19:41Z	reports/yaml_record_review/Bafilomycin_B1.md	The exact CHEBI bafilomycin B1 identity, CAS, formula, InChI, SMILES, exact synonym, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Baicalein.yaml	pass	none	2026-09-16T09:22:18Z	reports/yaml_record_review/Baicalein.md	The exact CHEBI baicalein identity, CAS, formula, InChI, SMILES, exact synonym, SSSOM row, and aggregate copy pass.
data/ingredients/mapped/Bakers_Yeast.yaml	needs_curation	minor	2026-09-16T09:22:18Z	reports/yaml_record_review/Bakers_Yeast.md	The exact FOODON baker's yeast mapping, protein-source role, occurrence count, SSSOM row, and aggregate copy pass, but top-level notes still describe the old unmapped state.
